Product,Rating,Review,Sentiment
POCO_X6_Pro 5G,4,"Pros:
* Powerful processor
* Good display. Feels smooth and responsive.
* Takes about 40 mins for 0 to 100% charging
* 3 major updates and 4 years of security updates
* Very light
* Very good pricing for specs provided (only for gamers)

Cons
* Heating during gaming: I played fortnite 60fps and temp reached 45 C but when I removed back cover the temp dropped to 42 C which is still very high.
* Battery drains very quick

This will be the best phone for gamers in 25k-30k price range if Poco solves heating and battery drain problem. I hope Poco takes this seriously for the next update.",Positive
POCO_X6_Pro 5G,5,I am happy 😊,Positive
POCO_X6_Pro 5G,5,awesome for gaming,Positive
POCO_X6_Pro 5G,5,"Camera is good, not excellent.
Battery performance is good, some heating issues while charging or gaming.
This is a gaming phone, so performance is superb.
If you are looking for a gaming phone then go for it.",Positive
POCO_X6_Pro 5G,5,"Pros:
1) Nice crisp display, stereo loud Dolby Atmos speakers
2) Light weight (than it's earlier models)
3) It compute power is top notching Thanks to MediaTek Dimensity 8300 SOC, UFS 4.0, LPDDRX5 RAM
4) NFC

Cons:
1) No FM Radio,
2) No 3.5 MM jack port
3) Camera can be improved (both the sides)
4) Heating issue while Gaming/Benchmark run, fast battery draining",Positive
POCO_X6_Pro 5G,5,"For regular usage it's only downside are it's camera,slight heat and just a little bit fast battery drain...then again our normal room temperature is 40 degrees nowadays so it's completely natural otherwise everything is perfect..too good performance wise.",Positive
POCO_X6_Pro 5G,5,"Poco did poco Really awesome performance, best gaming phone",Positive
POCO_X6_Pro 5G,5,"Yes, I liked Poco X6 Pro...
Pros:
1. Excellent performance.
2. Best gaming in the range
3. Good Battery back up..barely goes below 50% in normal usage for 10-12 hours..
4. Fast Charging..
5. Minimal heating in normal games..

Cons:
1. Average Camera...but can be substituted by 3rd party apps..
2. Calling sensor not good...keeps on turning on the screen..",Positive
POCO_X6_Pro 5G,5,Superb flagship killer phone comes with mid range price. Hyper OS handles all tasks very well. Display bezels ratio is 94.27% almost bezel less. 512 gb storage recommended. Grey colour gives prime look. Only issue is hard to find exact tempered glass and back cover.,Positive
POCO_X6_Pro 5G,5,"As i expected, everything is good, I'm happy with the phone.
Love the camera",Positive
POCO_X6_Pro 5G,5,Worthy mobile at this budget range and storage will be a big plus!! Go for 512 GB variant,Positive
POCO_X6_Pro 5G,5,"12/512gb, dimensity 8300 ultra awesome processor with nice battery life feature. Camera also good. Front display fingerprint works good.
Overall I got all great features within 26200 only.
Turbo fast charging very nice features after processor and yes Very important this is my 6th mobile and past 15 years I never played games in mobile. I also have oneplus 11 but here I will never compare it because along with features money also matters.",Positive
POCO_X6_Pro 5G,5,"The display is very good and the phone is very light. Thank you Poco company, you have given us a very good phone, I am deeply grateful.",Positive
POCO_X6_Pro 5G,5,"It's a beast. Truly it was. In every aspect. It simply cruises into every task, irrespective of how hard it is, and comes out with ease. It's cool all the time. It has silky soft touch display. With 3 more OS updates and 4 years of security updates to come, it's a steal to have this mobile, which surpasses any flagship, with it's robust performance. Hope the deficit in the performance of camera gets perfect, with the firmware updates to come.",Positive
POCO_X6_Pro 5G,5,"Please use gcam and see the camera results ✌🤗
Nor",Positive
POCO_X6_Pro 5G,5,"Rear and selfie Camera is beautiful in all aspects, capture natural colors. Stabilization is good while taking videos.
Display is top notch, performance is good no doubt about it.
Charging speed is awsum. It is very handy, lightweight. Battery backup is good too. Design is beautiful. I still use poco F1 but now I can say it's successor is finally dere. You can delete pre installed apps that's a new one. In display fingerprint is lighting quick and smooth, There are better customizatioms as well. It is a very close to a complete phone in under 30-35k range right now. One can go for it without hesitation.
Poco has improved there phones a lot.",Positive
POCO_X6_Pro 5G,4,"Osm Display 😍
Performance is top notch
Camera average
Front camera actually good
Iam facing Battery 🔋issue
Battery drains fast
Performance is first priority then go for it
I just buy this product for BGMI It's run very smoothly
Just loved it 😍",Positive
POCO_X6_Pro 5G,4,"I will review it based on 5 criteria
1) Camera- above average, not very excellent but not bad also.
2)Battery- charging is very fast (takes about 50 mins to get fully charged) but similarly battery drain is also fast. If your use is extensive you might have to charge it 2 times per day.
3) Display- one of the best display ever, AMOLED and HDR display is one of the best i have ever seen.
4) Performance- performance is very fast due to very good processor.
Only issue is that the phone gets heated up very quickly even while doing basic task like video calling, so might need to keep it constantly under AC/fan.
5) Design- personally I like the design very much, especially the leather back.

Also it has xiomihyper OS and LPDDRX5 and UFS 4.0 which is really good.

So should you buy it? I think 12gb 512gb model is worth it if you are looking for performance and display ordiented phone and if you are getting a deal in less than 24k.",Positive
POCO_X6_Pro 5G,4,Nice,Positive
POCO_X6_Pro 5G,4,"Awesome phone, if you want performance just go for it. You will love it",Positive
POCO_X6_Pro 5G,5,Over heating issues in 90fps gaming and battery draining.,Neutral
POCO_X6_Pro 5G,5,"Don't think just go for it if you need a performance centric phone.
Camera is also good.
Edit - battery optimisation is really bad. Battery is draining really fast. You can play Bgmi on 90fps, using 5G mobile data, 3 hour max on full charge.",Positive
POCO_X6_Pro 5G,5,"Performance is satisfactory ,camera and battery is also very good. Best phone for normal use under 30k.",Positive
POCO_X6_Pro 5G,5,"Pro- Excellent Display, punchi colours, smooth and fast. Performance Beast. Handles every task like butter.
Feels light in hand. The Cameras are not that bad that people thoughts. The main camera actually performs better than my earlier Redmi Note 10 pro phone.
Latest superfast Ram DDR5 and UFS 4 storage memory are take this phone in the Premium segment.

Cons- Phone feels heat when using camera and while playing games even for 10...15 minutes of use. These are winter days and if the heating is can be feeling then think what will happened in the upcoming summer.
Design is good but not that. The Phone is performance oriented but the Bulky, big round Back Cameras popups more though they not perform that best.
Buttons are very shaky and made of cheap plastic, It fees.

Final conclusion is best for Gaming and decent photography. But so delicate. If it gets drop from the shirt pocket hight, it will definitely crack the complete body. So be careful.",Positive
POCO_X6_Pro 5G,3,"1. Big issue with battery. Draining too fast - 3/5
2. Camera is below average but because of AI features come up - 2/5
3. Display is good - 3/5
4. Performance is also good - 4/5
5. Design - Attaching dust to fast around the Camera - 3/5.

Facing Frequently connection issue while gaming.

Facing issue with file manager. Not able to delete folders from the file manager.

I exchange the device two times but after going to Flipkart godown they reduce the price of device too much I don't know why. Even though my device condition is good, I also mentioned all things about the exchange device at the time of order.",Positive
POCO_X6_Pro 5G,3,Silently Omitting a 3.5mm jack is not a good trend. The missing Micro SD card is another feature that will hurt in future.,Negative
POCO_X6_Pro 5G,5,"Many reviews says
Battery issues
Heating issues
Virtual proximity sensor issue
But there nothing like this , I have using this phone for more than 7 days. My last phone was x3 but now I have x6 pro.
It's performance is truly beast.
I have been playing bgmi almost whole day, it's battey is performing very great.",Positive
POCO_X6_Pro 5G,3,Use only 30 minute ond fon very heated😡🔥,Neutral
POCO_X6_Pro 5G,3,"I am writing this review after used of 2 months.
Mobile performance is super but battery is behaving as if it is 3000mah. Have to charge twice even for normal use/ no use. Really need battery optimisation",Positive
POCO_X6_Pro 5G,3,overall phone is gud but the worst part of is extreme level heating issue and high level of battry draining issue fix this in the future.,Negative
POCO_X6_Pro 5G,4,"Mixed thoughts after buying this mobile.

Pros:
1.Performance: The phone delivers commendable performance for smooth usage.
2.Display Quality: The display is good, providing a satisfying visual experience.

Cons:
1.Charging Time: Despite the 67W charger, the device takes longer than expected to charge, which could be a concern for users seeking quick recharges.
2.Poor Camera Quality: The camera falls short in delivering satisfactory image quality.
3.Short Battery Life: The battery drains quickly, lasting only half a day on average usage.

4.Outdated Design: The phone's design feels old and might not appeal to those looking for a modern aesthetic.",Positive
POCO_X6_Pro 5G,3,"Camera is bad.
Low light and night times the camera performance is worst.
Good processor Performance.
Network strength is lesser.
Battery is Ok.
Display is not up to the 1.5k 120hz. Average display compared to other AMOLED mobiles.",Negative
POCO_X6_Pro 5G,4,VERY NICE PERFORMANCE BUT THIS HAVE A MAIN ISSUE IS BATTERY DRIAN IF U R OK WITH IT THIS IS A KILLER 😈,Negative
POCO_X6_Pro 5G,4,Best in this price segment,Positive
POCO_X6_Pro 5G,4,Budget friendly performance beast..... selfie cam is good but rear cam is compromised...stereo surround sound...,Positive
POCO_X6_Pro 5G,4,"Phone is so light weight you can't even imagine, battery backup 5000mah is not upto the mark, quick charging is good, camera is ok not upto the mark photo get blurry when you zoom it.",Positive
POCO_X6_Pro 5G,4,"It's been 3 months since I got this device the price was 28k that time now it's 25499 for 12/512.

The cons are..
#bettry drained too quickly and #heating issue if using camera outside or while playing game like COD or BGMI

Pro's-
Performance is unbeatable in this price range
Portrait camera work's good it was not expected as it was a gaming phone",Positive
POCO_X6_Pro 5G,4,"Good Screen, feels great except Camera (Seriously). Lot to improve. My POCO F5 has a great camera with stabilization. Choose F6.",Positive
POCO_X6_Pro 5G,4,"This is a very good smartphone for its price. There are some short-comings here and there but overall it's very good. Shortcomings include that its camera is not really good, the battery drains very fast and the most annoying thing is that it heats up very fast even in normal usage. If we keep the shortcomings aside then it really is a brilliant smartphone. The company also tells us that we get 3 years of OS updates and 4 years of security updates, so problems regarding battery drain and overheating might get resolved in future updates. And i bought this phone in may 2024. There is one way to save it from battery drainage and overheating that is turn on battery saver, I found it after using it for a couple of days.",Positive
